seed,nside,scenario,level,method,A_add,A_mult,dA_add,dA_mult,bias_contaminated,bias_recovered,improvement
20,64,combined,high,OLS,0.251287,0.231194,0.113244,0.231194,13.4541,7.53964,1.78445
20,64,combined,high,ISD-1,0.251287,0.231194,0.106209,0.231194,13.4541,6.60455,2.0371
20,64,combined,high,ISD-3,0.251287,0.231194,0.0928757,0.231194,13.4541,6.55149,2.0536
20,64,combined,high,ElasticNet,0.251287,0.231194,0.11107,0.231194,13.4541,7.49936,1.79404
20,64,combined,high,MCMC-add,0.251287,0.231194,0.113269,0.231194,13.4541,4.4909,2.99586
20,64,combined,high,MCMC-comb,0.251287,0.231194,0.111165,0.179387,13.4541,4.73888,2.83909
20,128,additive,low,OLS,0.0499086,0,0.122504,0,1.43652,1.38401,1.03794
20,128,additive,low,ISD-1,0.0499086,0,0.0258792,0,1.43652,1.09566,1.3111
20,128,additive,low,ISD-3,0.0499086,0,0.0278005,0,1.43652,1.12061,1.2819
20,128,additive,low,ElasticNet,0.0499086,0,0.122287,0,1.43652,1.35722,1.05843
20,128,additive,low,MCMC-add,0.0499086,0,0.12253,0,1.43652,5.99311,0.239695
20,128,additive,low,MCMC-comb,0.0499086,0,0.121302,0.0841773,1.43652,10.3049,0.139401
20,128,multiplicative,low,OLS,0,0.0462295,0.104767,0.0462295,1.02898,0.936547,1.0987
20,128,multiplicative,low,ISD-1,0,0.0462295,0.00508177,0.0462295,1.02898,0.87717,1.17307
20,128,multiplicative,low,ISD-3,0,0.0462295,0.00730979,0.0462295,1.02898,1.01566,1.01312
20,128,multiplicative,low,ElasticNet,0,0.0462295,0.104653,0.0462295,1.02898,0.932845,1.10306
20,128,multiplicative,low,MCMC-add,0,0.0462295,0.104793,0.0462295,1.02898,6.10326,0.168596
20,128,multiplicative,low,MCMC-comb,0,0.0462295,0.103132,0.0822883,1.02898,9.26221,0.111095
20,128,combined,low,OLS,0.0499086,0.0462295,0.124306,0.0462295,2.46562,2.11371,1.16649
20,128,combined,low,ISD-1,0.0499086,0.0462295,0.0269522,0.0462295,2.46562,2.04203,1.20744
20,128,combined,low,ISD-3,0.0499086,0.0462295,0.0281021,0.0462295,2.46562,2.05167,1.20176
20,128,combined,low,ElasticNet,0.0499086,0.0462295,0.124068,0.0462295,2.46562,2.17303,1.13464
20,128,combined,low,MCMC-add,0.0499086,0.0462295,0.124332,0.0462295,2.46562,7.08143,0.348181
20,128,combined,low,MCMC-comb,0.0499086,0.0462295,0.122775,0.0886999,2.46562,10.4398,0.236174
20,128,additive,medium,OLS,0.124771,0,0.151845,0,5.64836,11.7993,0.478705
20,128,additive,medium,ISD-1,0.124771,0,0.0641119,0,5.64836,3.80128,1.48591
20,128,additive,medium,ISD-3,0.124771,0,0.0625413,0,5.64836,3.85283,1.46603
20,128,additive,medium,ElasticNet,0.124771,0,0.15138,0,5.64836,11.7584,0.480369
20,128,additive,medium,MCMC-add,0.124771,0,0.151871,0,5.64836,7.62662,0.740611
20,128,additive,medium,MCMC-comb,0.124771,0,0.150798,0.0953088,5.64836,12.3152,0.45865
20,128,multiplicative,medium,OLS,0,0.115574,0.107904,0.115574,2.77251,2.50458,1.10698
20,128,multiplicative,medium,ISD-1,0,0.115574,0.00718059,0.115574,2.77251,2.56666,1.0802
20,128,multiplicative,medium,ISD-3,0,0.115574,0.0109853,0.115574,2.77251,2.49068,1.11316
20,128,multiplicative,medium,ElasticNet,0,0.115574,0.104867,0.115574,2.77251,2.47825,1.11874
20,128,multiplicative,medium,MCMC-add,0,0.115574,0.107931,0.115574,2.77251,7.93795,0.349273
20,128,multiplicative,medium,MCMC-comb,0,0.115574,0.105346,0.0927474,2.77251,9.32739,0.297244
20,128,combined,medium,OLS,0.124771,0.115574,0.156452,0.115574,8.42632,6.89748,1.22165
20,128,combined,medium,ISD-1,0.124771,0.115574,0.0638093,0.115574,8.42632,6.3725,1.32229
20,128,combined,medium,ISD-3,0.124771,0.115574,0.0657827,0.115574,8.42632,6.22836,1.3529
20,128,combined,medium,ElasticNet,0.124771,0.115574,0.155923,0.115574,8.42632,6.87362,1.22589
20,128,combined,medium,MCMC-add,0.124771,0.115574,0.156479,0.115574,8.42632,10.6466,0.791455
20,128,combined,medium,MCMC-comb,0.124771,0.115574,0.151992,0.10408,8.42632,12.4342,0.677671
20,128,additive,high,OLS,0.249543,0,0.202075,0,17.046,27.1532,0.627773
20,128,additive,high,ISD-1,0.249543,0,0.120275,0,17.046,10.0847,1.69029
20,128,additive,high,ISD-3,0.249543,0,0.11383,0,17.046,10.1677,1.67649
20,128,additive,high,ElasticNet,0.249543,0,0.200306,0,17.046,26.8559,0.634722
20,128,additive,high,MCMC-add,0.249543,0,0.2021,0,17.046,11.4393,1.49013
20,128,additive,high,MCMC-comb,0.249543,0,0.203958,0.112442,17.046,16.3854,1.04032
20,128,multiplicative,high,OLS,0,0.231147,0.113881,0.231147,6.2496,5.09763,1.22598
20,128,multiplicative,high,ISD-1,0,0.231147,0.019122,0.231147,6.2496,5.32115,1.17448
20,128,multiplicative,high,ISD-3,0,0.231147,0.0192323,0.231147,6.2496,5.10346,1.22458
20,128,multiplicative,high,ElasticNet,0,0.231147,0.113736,0.231147,6.2496,5.10384,1.22449
20,128,multiplicative,high,MCMC-add,0,0.231147,0.113909,0.231147,6.2496,11.6748,0.535307
20,128,multiplicative,high,MCMC-comb,0,0.231147,0.111417,0.148638,6.2496,9.42753,0.66291
20,128,combined,high,OLS,0.249543,0.231147,0.210056,0.231147,23.5327,15.6986,1.49903
20,128,combined,high,ISD-1,0.249543,0.231147,0.125443,0.231147,23.5327,16.4263,1.43262
20,128,combined,high,ISD-3,0.249543,0.231147,0.109622,0.231147,23.5327,16.1861,1.45389
20,128,combined,high,ElasticNet,0.249543,0.231147,0.207504,0.231147,23.5327,15.6908,1.49978
20,128,combined,high,MCMC-add,0.249543,0.231147,0.210084,0.231147,23.5327,18.5876,1.26604
20,128,combined,high,MCMC-comb,0.249543,0.231147,0.209593,0.158641,23.5327,17.4107,1.35163
21,32,additive,low,OLS,0.0638857,0,0.012452,0,0.858297,0.137633,6.23613
21,32,additive,low,ISD-1,0.0638857,0,0.0286026,0,0.858297,0.155468,5.52075
21,32,additive,low,ISD-3,0.0638857,0,0.0285416,0,0.858297,0.151987,5.64718
21,32,additive,low,ElasticNet,0.0638857,0,0.0235037,0,0.858297,0.208165,4.12316
21,32,additive,low,MCMC-add,0.0638857,0,0.0124662,0,0.858297,0.26043,3.2957
21,32,additive,low,MCMC-comb,0.0638857,0,0.0121204,0.0579405,0.858297,0.457134,1.87756
21,32,multiplicative,low,OLS,0,0.0509808,0.00837147,0.0509808,0.238359,0.232983,1.02308
21,32,multiplicative,low,ISD-1,0,0.0509808,0,0.0509808,0.238359,0.238359,1
21,32,multiplicative,low,ISD-3,0,0.0509808,0.00579681,0.0509808,0.238359,0.277518,0.858895
21,32,multiplicative,low,ElasticNet,0,0.0509808,0.00167813,0.0509808,0.238359,0.233754,1.0197
21,32,multiplicative,low,MCMC-add,0,0.0509808,0.0083583,0.0509808,0.238359,0.194397,1.22615
21,32,multiplicative,low,MCMC-comb,0,0.0509808,0.00789351,0.0555587,0.238359,0.326087,0.730969
21,32,combined,low,OLS,0.0638857,0.0509808,0.0124761,0.0509808,0.776585,0.256672,3.0256
21,32,combined,low,ISD-1,0.0638857,0.0509808,0.0285856,0.0509808,0.776585,0.222133,3.49603
21,32,combined,low,ISD-3,0.0638857,0.0509808,0.0284902,0.0509808,0.776585,0.287415,2.70196
21,32,combined,low,ElasticNet,0.0638857,0.0509808,0.0234276,0.0509808,0.776585,0.269642,2.88006
21,32,combined,low,MCMC-add,0.0638857,0.0509808,0.0124902,0.0509808,0.776585,0.278349,2.78997
21,32,combined,low,MCMC-comb,0.0638857,0.0509808,0.0120925,0.0565925,0.776585,0.533445,1.45579
21,32,additive,medium,OLS,0.159714,0,0.0394114,0,6.73139,0.139092,48.3953
21,32,additive,medium,ISD-1,0.159714,0,0.0591941,0,6.73139,0.488453,13.7811
21,32,additive,medium,ISD-3,0.159714,0,0.0516908,0,6.73139,0.37364,18.0157
21,32,additive,medium,ElasticNet,0.159714,0,0.0527852,0,6.73139,0.154491,43.5715
21,32,additive,medium,MCMC-add,0.159714,0,0.0394269,0,6.73139,0.306908,21.9329
21,32,additive,medium,MCMC-comb,0.159714,0,0.039324,0.0480124,6.73139,0.531205,12.6719
21,32,multiplicative,medium,OLS,0,0.127452,0.00827587,0.127452,0.235506,0.374064,0.629586
21,32,multiplicative,medium,ISD-1,0,0.127452,0,0.127452,0.235506,0.235506,1
21,32,multiplicative,medium,ISD-3,0,0.127452,0.00567912,0.127452,0.235506,0.384138,0.613076
21,32,multiplicative,medium,ElasticNet,0,0.127452,0.0017645,0.127452,0.235506,0.281636,0.836205
21,32,multiplicative,medium,MCMC-add,0,0.127452,0.00826263,0.127452,0.235506,0.330125,0.713384
21,32,multiplicative,medium,MCMC-comb,0,0.127452,0.00677977,0.0360523,0.235506,0.312221,0.754292
21,32,combined,medium,OLS,0.159714,0.127452,0.0395302,0.127452,6.60653,0.115245,57.326
21,32,combined,medium,ISD-1,0.159714,0.127452,0.0550132,0.127452,6.60653,0.51724,12.7727
21,32,combined,medium,ISD-3,0.159714,0.127452,0.0516055,0.127452,6.60653,0.345729,19.109
21,32,combined,medium,ElasticNet,0.159714,0.127452,0.0524484,0.127452,6.60653,0.124186,53.1987
21,32,combined,medium,MCMC-add,0.159714,0.127452,0.0395454,0.127452,6.60653,0.471507,14.0115
21,32,combined,medium,MCMC-comb,0.159714,0.127452,0.039675,0.0143308,6.60653,0.444422,14.8654
21,32,additive,high,OLS,0.319428,0,0.0872633,0,27.7377,1.33815,20.7284
21,32,additive,high,ISD-1,0.319428,0,0.119013,0,27.7377,2.81907,9.83931
21,32,additive,high,ISD-3,0.319428,0,0.0993595,0,27.7377,2.3669,11.719
21,32,additive,high,ElasticNet,0.319428,0,0.104146,0,27.7377,1.37367,20.1924
21,32,additive,high,MCMC-add,0.319428,0,0.0872786,0,27.7377,0.450629,61.5533
21,32,additive,high,MCMC-comb,0.319428,0,0.0871702,0.0193228,27.7377,0.524399,52.8942
21,32,multiplicative,high,OLS,0,0.254904,0.00816002,0.254904,0.375511,0.441586,0.850369
21,32,multiplicative,high,ISD-1,0,0.254904,0,0.254904,0.375511,0.375511,1
21,32,multiplicative,high,ISD-3,0,0.254904,0.00548393,0.254904,0.375511,0.397624,0.944387
21,32,multiplicative,high,ElasticNet,0,0.254904,0.0019408,0.254904,0.375511,0.428825,0.875675
21,32,multiplicative,high,MCMC-add,0,0.254904,0.0081466,0.254904,0.375511,0.420555,0.892895
21,32,multiplicative,high,MCMC-comb,0,0.254904,0.00543883,0.0652376,0.375511,0.149726,2.50799
21,32,combined,high,OLS,0.319428,0.254904,0.0875544,0.254904,27.7554,1.76675,15.7098
21,32,combined,high,ISD-1,0.319428,0.254904,0.0990246,0.254904,27.7554,3.59307,7.72472
21,32,combined,high,ISD-3,0.319428,0.254904,0.101187,0.254904,27.7554,2.90833,9.5434
21,32,combined,high,ElasticNet,0.319428,0.254904,0.103353,0.254904,27.7554,1.79804,15.4365
21,32,combined,high,MCMC-add,0.319428,0.254904,0.0875694,0.254904,27.7554,0.727826,38.1347
21,32,combined,high,MCMC-comb,0.319428,0.254904,0.0879183,0.0826591,27.7554,0.16423,169.004
21,64,additive,low,OLS,0.0619049,0,0.00632194,0,0.602429,0.247611,2.43296
21,64,additive,low,ISD-1,0.0619049,0,0.0280969,0,0.602429,0.186781,3.22532
21,64,additive,low,ISD-3,0.0619049,0,0.0262096,0,0.602429,0.207606,2.90178
21,64,additive,low,ElasticNet,0.0619049,0,0.00615838,0,0.602429,0.278327,2.16446
21,64,additive,low,MCMC-add,0.0619049,0,0.00633961,0,0.602429,0.171605,3.51056
21,64,additive,low,MCMC-comb,0.0619049,0,0.00660306,0.0151633,0.602429,0.335444,1.79591
21,64,multiplicative,low,OLS,0,0.0502574,0.0234429,0.0502574,0.311593,0.32766,0.950965
21,64,multiplicative,low,ISD-1,0,0.0502574,0,0.0502574,0.311593,0.311593,1
21,64,multiplicative,low,ISD-3,0,0.0502574,0,0.0502574,0.311593,0.311593,1
21,64,multiplicative,low,ElasticNet,0,0.0502574,0.0220609,0.0502574,0.311593,0.326654,0.953894
21,64,multiplicative,low,MCMC-add,0,0.0502574,0.0234659,0.0502574,0.311593,0.184161,1.69197
21,64,multiplicative,low,MCMC-comb,0,0.0502574,0.0236425,0.011652,0.311593,0.4815,0.64713
21,64,combined,low,OLS,0.0619049,0.0502574,0.00603886,0.0502574,0.501922,0.415839,1.20701
21,64,combined,low,ISD-1,0.0619049,0.0502574,0.0281592,0.0502574,0.501922,0.352094,1.42553
21,64,combined,low,ISD-3,0.0619049,0.0502574,0.0291077,0.0502574,0.501922,0.352274,1.4248
21,64,combined,low,ElasticNet,0.0619049,0.0502574,0.00588491,0.0502574,0.501922,0.401076,1.25144
21,64,combined,low,MCMC-add,0.0619049,0.0502574,0.00605669,0.0502574,0.501922,0.228169,2.19978
21,64,combined,low,MCMC-comb,0.0619049,0.0502574,0.00620425,0.0113691,0.501922,0.161644,3.1051
21,64,additive,medium,OLS,0.154762,0,0.0233856,0,4.9408,0.23826,20.737
21,64,additive,medium,ISD-1,0.154762,0,0.0658037,0,4.9408,0.425446,11.6132
21,64,additive,medium,ISD-3,0.154762,0,0.0584313,0,4.9408,0.329321,15.003
21,64,additive,medium,ElasticNet,0.154762,0,0.0239691,0,4.9408,0.280176,17.6346
21,64,additive,medium,MCMC-add,0.154762,0,0.0233625,0,4.9408,0.311382,15.8673
21,64,additive,medium,MCMC-comb,0.154762,0,0.0234536,0.0165931,4.9408,0.205272,24.0695
21,64,multiplicative,medium,OLS,0,0.125644,0.0230379,0.125644,0.547544,0.538046,1.01765
21,64,multiplicative,medium,ISD-1,0,0.125644,0,0.125644,0.547544,0.547544,1
21,64,multiplicative,medium,ISD-3,0,0.125644,0,0.125644,0.547544,0.547544,1
21,64,multiplicative,medium,ElasticNet,0,0.125644,0.0215825,0.125644,0.547544,0.542242,1.00978
21,64,multiplicative,medium,MCMC-add,0,0.125644,0.023061,0.125644,0.547544,0.182844,2.99459
21,64,multiplicative,medium,MCMC-comb,0,0.125644,0.0213697,0.0216166,0.547544,0.233345,2.3465
21,64,combined,medium,OLS,0.154762,0.125644,0.0241866,0.125644,4.5248,0.12796,35.3611
21,64,combined,medium,ISD-1,0.154762,0.125644,0.0658311,0.125644,4.5248,0.271223,16.6829
21,64,combined,medium,ISD-3,0.154762,0.125644,0.0590665,0.125644,4.5248,0.24915,18.1609
21,64,combined,medium,ElasticNet,0.154762,0.125644,0.0248012,0.125644,4.5248,0.132215,34.2231
21,64,combined,medium,MCMC-add,0.154762,0.125644,0.0241641,0.125644,4.5248,0.872719,5.18471
21,64,combined,medium,MCMC-comb,0.154762,0.125644,0.0233035,0.0432933,4.5248,0.955203,4.737
21,64,additive,high,OLS,0.309524,0,0.0722537,0,20.6544,2.118,9.75185
21,64,additive,high,ISD-1,0.309524,0,0.118938,0,20.6544,2.96616,6.96336
21,64,additive,high,ISD-3,0.309524,0,0.116738,0,20.6544,2.64783,7.80051
21,64,additive,high,ElasticNet,0.309524,0,0.0734075,0,20.6544,2.09604,9.85399
21,64,additive,high,MCMC-add,0.309524,0,0.0722311,0,20.6544,0.787862,26.2158
21,64,additive,high,MCMC-comb,0.309524,0,0.0720764,0.0157958,20.6544,0.620493,33.2871
21,64,multiplicative,high,OLS,0,0.251287,0.022513,0.251287,0.769756,0.782987,0.983102
21,64,multiplicative,high,ISD-1,0,0.251287,0,0.251287,0.769756,0.769756,1
21,64,multiplicative,high,ISD-3,0,0.251287,0,0.251287,0.769756,0.769756,1
21,64,multiplicative,high,ElasticNet,0,0.251287,0.0194056,0.251287,0.769756,0.768234,1.00198
21,64,multiplicative,high,MCMC-add,0,0.251287,0.0225362,0.251287,0.769756,0.395633,1.94563
21,64,multiplicative,high,MCMC-comb,0,0.251287,0.0218983,0.108327,0.769756,0.643421,1.19635
21,64,combined,high,OLS,0.309524,0.251287,0.0742067,0.251287,19.9092,2.79679,7.11859
21,64,combined,high,ISD-1,0.309524,0.251287,0.125017,0.251287,19.9092,3.87317,5.14027
21,64,combined,high,ISD-3,0.309524,0.251287,0.10976,0.251287,19.9092,3.46512,5.74558
21,64,combined,high,ElasticNet,0.309524,0.251287,0.0760456,0.251287,19.9092,2.86257,6.955
21,64,combined,high,MCMC-add,0.309524,0.251287,0.0741846,0.251287,19.9092,1.44587,13.7697
21,64,combined,high,MCMC-comb,0.309524,0.251287,0.0765876,0.120081,19.9092,1.33088,14.9594
21,128,additive,low,OLS,0.0608519,0,0.0831961,0,0.591483,0.492017,1.20216
21,128,additive,low,ISD-1,0.0608519,0,0.0322451,0,0.591483,0.420259,1.40742
21,128,additive,low,ISD-3,0.0608519,0,0.0282277,0,0.591483,0.408156,1.44916
21,128,additive,low,ElasticNet,0.0608519,0,0.0825498,0,0.591483,0.523544,1.12977
21,128,additive,low,MCMC-add,0.0608519,0,0.0832213,0,0.591483,3.16238,0.187037
21,128,additive,low,MCMC-comb,0.0608519,0,0.0807211,0.0257136,0.591483,2.28562,0.258784
21,128,multiplicative,low,OLS,0,0.0499086,0.101633,0.0499086,0.627601,0.6884,0.91168
21,128,multiplicative,low,ISD-1,0,0.0499086,0.00666666,0.0499086,0.627601,0.663069,0.94651
21,128,multiplicative,low,ISD-3,0,0.0499086,0.00756213,0.0499086,0.627601,0.730288,0.859388
21,128,multiplicative,low,ElasticNet,0,0.0499086,0.10152,0.0499086,0.627601,0.71446,0.878427
21,128,multiplicative,low,MCMC-add,0,0.0499086,0.101658,0.0499086,0.627601,3.09766,0.202605
21,128,multiplicative,low,MCMC-comb,0,0.0499086,0.0990035,0.0160472,0.627601,3.27135,0.191848
21,128,combined,low,OLS,0.0608519,0.0499086,0.0818064,0.0499086,1.067,1.01158,1.05478
21,128,combined,low,ISD-1,0.0608519,0.0499086,0.0348978,0.0499086,1.067,1.0375,1.02843
21,128,combined,low,ISD-3,0.0608519,0.0499086,0.0322316,0.0499086,1.067,0.896287,1.19046
21,128,combined,low,ElasticNet,0.0608519,0.0499086,0.0811337,0.0499086,1.067,0.990435,1.0773
21,128,combined,low,MCMC-add,0.0608519,0.0499086,0.0818311,0.0499086,1.067,2.41582,0.441671
21,128,combined,low,MCMC-comb,0.0608519,0.0499086,0.0791817,0.0289908,1.067,2.35208,0.45364
21,128,additive,medium,OLS,0.15213,0,0.0540814,0,3.7136,0.281568,13.189
21,128,additive,medium,ISD-1,0.15213,0,0.0739474,0,3.7136,0.300639,12.3524
21,128,additive,medium,ISD-3,0.15213,0,0.0691341,0,3.7136,0.244405,15.1944
21,128,additive,medium,ElasticNet,0.15213,0,0.0534516,0,3.7136,0.276835,13.4145
21,128,additive,medium,MCMC-add,0.15213,0,0.0541055,0,3.7136,2.12971,1.74371
21,128,additive,medium,MCMC-comb,0.15213,0,0.051632,0.0458083,3.7136,1.05606,3.51646
21,128,multiplicative,medium,OLS,0,0.124771,0.0996761,0.124771,1.2779,1.50959,0.84652
21,128,multiplicative,medium,ISD-1,0,0.124771,0.00989573,0.124771,1.2779,1.48464,0.860747
21,128,multiplicative,medium,ISD-3,0,0.124771,0.0109787,0.124771,1.2779,1.42162,0.898906
21,128,multiplicative,medium,ElasticNet,0,0.124771,0.0995648,0.124771,1.2779,1.50635,0.848343
21,128,multiplicative,medium,MCMC-add,0,0.124771,0.0997007,0.124771,1.2779,2.39156,0.534337
21,128,multiplicative,medium,MCMC-comb,0,0.124771,0.0960928,0.033399,1.2779,2.7513,0.464471
21,128,combined,medium,OLS,0.15213,0.124771,0.0532071,0.124771,3.32784,1.05711,3.14806
21,128,combined,medium,ISD-1,0.15213,0.124771,0.0791033,0.124771,3.32784,0.868533,3.83156
21,128,combined,medium,ISD-3,0.15213,0.124771,0.0732901,0.124771,3.32784,1.02296,3.25315
21,128,combined,medium,ElasticNet,0.15213,0.124771,0.0526392,0.124771,3.32784,1.05093,3.16657
21,128,combined,medium,MCMC-add,0.15213,0.124771,0.0532288,0.124771,3.32784,0.641345,5.18884
21,128,combined,medium,MCMC-comb,0.15213,0.124771,0.0493958,0.0667086,3.32784,0.565211,5.88778
21,128,additive,high,OLS,0.304259,0,0.0319379,0,16.0817,2.2003,7.30887
21,128,additive,high,ISD-1,0.304259,0,0.142844,0,16.0817,2.85004,5.64262
21,128,additive,high,ISD-3,0.304259,0,0.131418,0,16.0817,2.38785,6.73479
21,128,additive,high,ElasticNet,0.304259,0,0.0322616,0,16.0817,2.21564,7.25825
21,128,additive,high,MCMC-add,0.304259,0,0.0319368,0,16.0817,1.21506,13.2353
21,128,additive,high,MCMC-comb,0.304259,0,0.0318891,0.0847814,16.0817,0.725113,22.1782
21,128,multiplicative,high,OLS,0,0.249543,0.0976143,0.249543,1.7792,2.70697,0.657268
21,128,multiplicative,high,ISD-1,0,0.249543,0.0214519,0.249543,1.7792,2.63454,0.675338
21,128,multiplicative,high,ISD-3,0,0.249543,0.0203133,0.249543,1.7792,2.49838,0.712143
21,128,multiplicative,high,ElasticNet,0,0.249543,0.0972615,0.249543,1.7792,2.74286,0.648666
21,128,multiplicative,high,MCMC-add,0,0.249543,0.0976379,0.249543,1.7792,1.52629,1.16571
21,128,multiplicative,high,MCMC-comb,0,0.249543,0.0950692,0.136573,1.7792,0.93762,1.89757
21,128,combined,high,OLS,0.304259,0.249543,0.0507684,0.249543,13.5839,1.56138,8.69992
21,128,combined,high,ISD-1,0.304259,0.249543,0.154002,0.249543,13.5839,1.96815,6.90187
21,128,combined,high,ISD-3,0.304259,0.249543,0.1485,0.249543,13.5839,1.67667,8.10173
21,128,combined,high,ElasticNet,0.304259,0.249543,0.0512125,0.249543,13.5839,1.55965,8.70959
21,128,combined,high,MCMC-add,0.304259,0.249543,0.0507617,0.249543,13.5839,1.19738,11.3447
21,128,combined,high,MCMC-comb,0.304259,0.249543,0.050544,0.188627,13.5839,2.31439,5.86933
22,32,additive,low,OLS,0.0638857,0,0.0239109,0,0.946161,0.168188,5.62563
22,32,additive,low,ISD-1,0.0638857,0,0.0238792,0,0.946161,0.2561,3.69449
22,32,additive,low,ISD-3,0.0638857,0,0.0273103,0,0.946161,0.216999,4.3602
22,32,additive,low,ElasticNet,0.0638857,0,0.0214919,0,0.946161,0.203596,4.64725
22,32,additive,low,MCMC-add,0.0638857,0,0.0238942,0,0.946161,0.145039,6.52349
22,32,additive,low,MCMC-comb,0.0638857,0,0.0238739,0.0974411,0.946161,0.585819,1.61511
22,32,multiplicative,low,OLS,0,0.0459605,0.00680891,0.0459605,0.115857,0.149979,0.772486
22,32,multiplicative,low,ISD-1,0,0.0459605,0,0.0459605,0.115857,0.115857,1
22,32,multiplicative,low,ISD-3,0,0.0459605,0,0.0459605,0.115857,0.115857,1
22,32,multiplicative,low,ElasticNet,0,0.0459605,0,0.0459605,0.115857,0.115857,1
22,32,multiplicative,low,MCMC-add,0,0.0459605,0.00679259,0.0459605,0.115857,0.14944,0.775273
22,32,multiplicative,low,MCMC-comb,0,0.0459605,0.00677348,0.093309,0.115857,0.446916,0.259237
22,32,combined,low,OLS,0.0638857,0.0459605,0.0240774,0.0459605,1.05662,0.228791,4.61829
22,32,combined,low,ISD-1,0.0638857,0.0459605,0.0237791,0.0459605,1.05662,0.270118,3.91171
22,32,combined,low,ISD-3,0.0638857,0.0459605,0.027416,0.0459605,1.05662,0.311414,3.39298
22,32,combined,low,ElasticNet,0.0638857,0.0459605,0.0214592,0.0459605,1.05662,0.211686,4.99147
22,32,combined,low,MCMC-add,0.0638857,0.0459605,0.0240605,0.0459605,1.05662,0.246198,4.29176
22,32,combined,low,MCMC-comb,0.0638857,0.0459605,0.0238731,0.0956378,1.05662,0.564609,1.87142
22,32,additive,medium,OLS,0.159714,0,0.0498197,0,6.43256,0.833511,7.71742
22,32,additive,medium,ISD-1,0.159714,0,0.056862,0,6.43256,1.08333,5.93779
22,32,additive,medium,ISD-3,0.159714,0,0.0420571,0,6.43256,1.0293,6.24947
22,32,additive,medium,ElasticNet,0.159714,0,0.0491444,0,6.43256,0.807067,7.97029
22,32,additive,medium,MCMC-add,0.159714,0,0.0498029,0,6.43256,0.341684,18.826
22,32,additive,medium,MCMC-comb,0.159714,0,0.0498759,0.106761,6.43256,0.834486,7.70841
22,32,multiplicative,medium,OLS,0,0.114901,0.00707997,0.114901,0.328582,0.286282,1.14776
22,32,multiplicative,medium,ISD-1,0,0.114901,0,0.114901,0.328582,0.328582,1
22,32,multiplicative,medium,ISD-3,0,0.114901,0,0.114901,0.328582,0.328582,1
22,32,multiplicative,medium,ElasticNet,0,0.114901,0,0.114901,0.328582,0.328582,1
22,32,multiplicative,medium,MCMC-add,0,0.114901,0.00706367,0.114901,0.328582,0.322757,1.01805
22,32,multiplicative,medium,MCMC-comb,0,0.114901,0.00644204,0.0944952,0.328582,0.421988,0.778653
22,32,combined,medium,OLS,0.159714,0.114901,0.0502991,0.114901,6.65514,0.70923,9.38361
22,32,combined,medium,ISD-1,0.159714,0.114901,0.0565384,0.114901,6.65514,1.14603,5.8071
22,32,combined,medium,ISD-3,0.159714,0.114901,0.0481692,0.114901,6.65514,1.1504,5.78504
22,32,combined,medium,ElasticNet,0.159714,0.114901,0.0491848,0.114901,6.65514,0.727333,9.15005
22,32,combined,medium,MCMC-add,0.159714,0.114901,0.050282,0.114901,6.65514,0.63272,10.5183
22,32,combined,medium,MCMC-comb,0.159714,0.114901,0.0493225,0.118261,6.65514,0.883545,7.53231
22,32,additive,high,OLS,0.319428,0,0.0928318,0,25.87,4.78001,5.41213
22,32,additive,high,ISD-1,0.319428,0,0.101455,0,25.87,4.90248,5.27693
22,32,additive,high,ISD-3,0.319428,0,0.0660565,0,25.87,4.69748,5.50722
22,32,additive,high,ElasticNet,0.319428,0,0.0964541,0,25.87,4.60596,5.61665
22,32,additive,high,MCMC-add,0.319428,0,0.092815,0,25.87,1.3801,18.745
22,32,additive,high,MCMC-comb,0.319428,0,0.0900928,0.152902,25.87,2.21132,11.6989
22,32,multiplicative,high,OLS,0,0.229802,0.00790625,0.229802,0.750719,0.70515,1.06462
22,32,multiplicative,high,ISD-1,0,0.229802,0,0.229802,0.750719,0.750719,1
22,32,multiplicative,high,ISD-3,0,0.229802,0,0.229802,0.750719,0.750719,1
22,32,multiplicative,high,ElasticNet,0,0.229802,0,0.229802,0.750719,0.750719,1
22,32,multiplicative,high,MCMC-add,0,0.229802,0.00789061,0.229802,0.750719,0.736645,1.01911
22,32,multiplicative,high,MCMC-comb,0,0.229802,0.00723702,0.163371,0.750719,0.642102,1.16916
22,32,combined,high,OLS,0.319428,0.229802,0.0936583,0.229802,26.4948,3.0638,8.64768
22,32,combined,high,ISD-1,0.319428,0.229802,0.100563,0.229802,26.4948,4.88906,5.4192
22,32,combined,high,ISD-3,0.319428,0.229802,0.083699,0.229802,26.4948,4.75785,5.56865
22,32,combined,high,ElasticNet,0.319428,0.229802,0.0962933,0.229802,26.4948,3.08066,8.60037
22,32,combined,high,MCMC-add,0.319428,0.229802,0.0936404,0.229802,26.4948,2.0316,13.0414
22,32,combined,high,MCMC-comb,0.319428,0.229802,0.0891028,0.209669,26.4948,2.15284,12.3069
22,64,additive,low,OLS,0.0619049,0,0.0426853,0,0.710395,0.340287,2.08764
22,64,additive,low,ISD-1,0.0619049,0,0.0274503,0,0.710395,0.340961,2.08351
22,64,additive,low,ISD-3,0.0619049,0,0.0263136,0,0.710395,0.322142,2.20523
22,64,additive,low,ElasticNet,0.0619049,0,0.0408283,0,0.710395,0.345801,2.05435
